info,houseId,name,url,price,cover,flood,address
蜀郡   | 叠拼别墅 | 5室2厅 | 263.26平米 | 南 | 其他,106100205780,蜀郡叠拼别墅，位置安静，采光好,https://cd.lianjia.com/ershoufang/106100205780.html,450万,https://image1.ljcdn.com/510100-inspection/09c5b00b-82d6-4fc8-a575-c2f9dad88b85.jpg.437x300.jpg,低楼层(共4层)2009年建板楼  -  外光华,蜀郡 
城南逸家   | 独栋别墅 | 5室3厅 | 409.39平米 | 南 | 毛坯,106100326029,原湾纯别墅   居家选择  适合改善型客户,https://cd.lianjia.com/ershoufang/106100326029.html,700万,https://image1.ljcdn.com/510100-inspection/bf8da2a7-fcda-4bd1-abd6-d1c0a3d09981.jpg.437x300.jpg,低楼层(共4层)2009年建板楼  -  外光华,城南逸家 
华侨城东岸三期   | 联排别墅 | 5室3厅 | 232.93平米 | 东 东南 | 其他,106100084000,东岸三期下跃 带装修 前后花园 东南朝向 原木家具,https://cd.lianjia.com/ershoufang/106100084000.html,598万,https://image1.ljcdn.com/510100-inspection/27143fff-169c-4c66-8155-c7e68e22ef73.jpg.437x300.jpg,低楼层(共4层)2009年建板楼  -  外光华,华侨城东岸三期 
金房三径   | 联排别墅 | 6室2厅 | 363.73平米 | 东南 | 毛坯,106100226825,金房三径别墅18栋4号，喧嚣城市之中难得的静室,https://cd.lianjia.com/ershoufang/106100226825.html,800万,https://image1.ljcdn.com/510100-inspection/ec4c6b87-f46f-4c34-87ae-8fb13a0d48a0.jpg.437x300.jpg,低楼层(共4层)2009年建板楼  -  外光华,金房三径 
麓山国际长岛   | 叠拼别墅 | 5室3厅 | 464.07平米 | 东南 西北 | 其他,106100433985,麓山国际长岛 清水独栋 带200多平花园景观漂亮,https://cd.lianjia.com/ershoufang/106100433985.html,810万,https://image1.ljcdn.com/510100-inspection/f642dd7e-edb9-4d0c-a68f-858fae61245d.jpg.437x300.jpg,低楼层(共4层)2009年建板楼  -  外光华,麓山国际长岛 
置信巴厘岛B区别墅   | 叠拼别墅 | 4室2厅 | 205.86平米 | 西北 | 精装,106100146351,置信巴厘岛下叠别墅、有装修、有花园、有车库,https://cd.lianjia.com/ershoufang/106100146351.html,750万,https://image1.ljcdn.com/510100-inspection/0fb0a303-b13e-46db-b228-9dfdf59bc7dd.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,置信巴厘岛B区别墅 
万科金域西岭  | 6室3厅 | 309.09平米 | 东南 | 其他,106100496507,万科金域西岭联排别墅精装自住房，这个价格带4个车位,https://cd.lianjia.com/ershoufang/106100496507.html,860万,https://image1.ljcdn.com/510100-inspection/fd187485-f91f-4325-b756-8f097f909de2.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,万科金域西岭 
成都后花园二期   | 叠拼别墅 | 5室2厅 | 335.69平米 | 东南 | 毛坯,106100284774,成都后花园二期，清水上叠别墅。,https://cd.lianjia.com/ershoufang/106100284774.html,370万,https://image1.ljcdn.com/510100-inspection/57aaacec-74eb-4c75-a7fc-d40fc2912c26.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,成都后花园二期 
翡翠城一期   | 联排别墅 | 4室2厅 | 279.8平米 | 南 | 精装,106100402518,翡翠城一期精装顶跃，视野采光很好。,https://cd.lianjia.com/ershoufang/106100402518.html,1180万,https://image1.ljcdn.com/510100-inspection/960331b7-c2dc-4d9a-9207-1d6d523fd69b.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,翡翠城一期 
临河别墅  | 9室2厅 | 433平米 | 南 | 简装,106100158109,临河别墅独栋带花园，带车位出售有装修,https://cd.lianjia.com/ershoufang/106100158109.html,1100万,https://image1.ljcdn.com/510100-inspection/e03455fd-89f6-46a5-baab-12c2a79cc7e9.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,临河别墅 
金科廊桥水乡一期   | 联排别墅 | 5室3厅 | 380.86平米 | 南 | 毛坯,106100274501,牧马山别墅区 双拼 环境好 无装修  ,https://cd.lianjia.com/ershoufang/106100274501.html,445万,https://image1.ljcdn.com/510100-inspection/6229ce46-2cf5-472f-b7ef-6a933952c78a.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,金科廊桥水乡一期 
鹭湖宫二区   | 联排别墅 | 3室2厅 | 176平米 | 西南 东北 | 其他,106100414853,中间位置联排别墅，安 静舒 适 ,https://cd.lianjia.com/ershoufang/106100414853.html,200万,https://image1.ljcdn.com/510100-inspection/da936712-f6d6-40c8-9158-e7d3ef282d55.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,鹭湖宫二区 
万辰柳庄   | 联排别墅 | 5室3厅 | 449.17平米 | 东南 | 其他,106100534816,万辰柳庄 5室3厅 220万,https://cd.lianjia.com/ershoufang/106100534816.html,220万,https://image1.ljcdn.com/510100-inspection/4b7b6473-8cac-46b3-85b3-2c0cefad2abe.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,万辰柳庄 
绿水康城   | 联排别墅 | 4室2厅 | 151.44平米 | 西南 | 其他,106092048808,绿水康城 联排别墅 装修套四 有花园 有车位,https://cd.lianjia.com/ershoufang/106092048808.html,300万,https://image1.ljcdn.com/510100-inspection/a07a2527-e50d-4495-972d-172ec2d8fe330.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,绿水康城 
雅居乐花园香草山   | 联排别墅 | 7室2厅 | 370平米 | 南 | 精装,106092905439,雅居乐花园三期独栋别墅精装修没入住时间不足30天,https://cd.lianjia.com/ershoufang/106092905439.html,700万,https://image1.ljcdn.com/510100-inspection/1f501c4a-0ea8-4045-acb7-b93918d31c548.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,雅居乐花园香草山 
绿水康城   | 联排别墅 | 5室2厅 | 245.2平米 | 南 | 其他,106100201572,小区中间位置，南北朝向，双车库，有花园,https://cd.lianjia.com/ershoufang/106100201572.html,360万,https://image1.ljcdn.com/510100-inspection/7f1c4a12-9977-4ef6-a4f0-60ebe64dd33c.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,绿水康城 
上锦颐园   | 独栋别墅 | 5室2厅 | 305.97平米 | 南 | 毛坯,106092575796,别墅 套五四卫 清水房 全款有钥匙,https://cd.lianjia.com/ershoufang/106092575796.html,200万,https://image1.ljcdn.com/510100-inspection/c44bb071-70e3-4fac-9beb-8883435f9c666.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,上锦颐园 
麓山国际圣芭芭拉   | 叠拼别墅 | 5室2厅 | 407.93平米 | 东南 | 其他,106100044855,不临街带花园的精装叠拼别墅环境优美私密性好,https://cd.lianjia.com/ershoufang/106100044855.html,590万,https://image1.ljcdn.com/510100-inspection/922bbe0d-1492-431c-931e-9c425692a251.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,麓山国际圣芭芭拉 
西区花园水之缘  | 6室2厅 | 228.83平米 | 东南 | 其他,106100489720,犀浦西区花园别墅+套六三卫+居家装修,https://cd.lianjia.com/ershoufang/106100489720.html,249万,https://image1.ljcdn.com/510100-inspection/a1a3713a-06f1-461a-8cfe-c2589aeba449.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,西区花园水之缘 
麓山国际圣芭芭拉   | 叠拼别墅 | 4室2厅 | 205平米 | 南 | 其他,106100017811,麓山国际圣芭芭拉 叠上叠拼别墅 西班牙风格 ,https://cd.lianjia.com/ershoufang/106100017811.html,358万,https://image1.ljcdn.com/510100-inspection/93a3ddd0-c978-4acb-b66c-ae9857470cfa.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,麓山国际圣芭芭拉 
麓山国际长岛   | 叠拼别墅 | 5室3厅 | 455.3平米 | 东南 | 其他,106100153716,麓山国际长岛 清水独栋 临球道,https://cd.lianjia.com/ershoufang/106100153716.html,1600万,https://image1.ljcdn.com/510100-inspection/99b0421b-efca-4b1c-85df-284dd203a454.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,麓山国际长岛 
华侨城东岸二期   | 叠拼别墅 | 4室2厅 | 244.09平米 | 西南 | 其他,106100461018,华侨城东岸 端头上叠别墅 有两个车位 ,https://cd.lianjia.com/ershoufang/106100461018.html,680万,https://image1.ljcdn.com/510100-inspection/2924afca-ec34-4527-8923-585257a58356.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,华侨城东岸二期 
华侨城东岸一期  | 4室2厅 | 192平米 | 西南 | 其他,106100473285,华侨城东岸一期 大平层 带三阳台 ,https://cd.lianjia.com/ershoufang/106100473285.html,430万,https://image1.ljcdn.com/510100-inspection/38db12fb-325e-45cf-afa7-330025df996d.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,华侨城东岸一期 
银泰花园  | 6室3厅 | 402.72平米 | 南 | 其他,106100523432,航空港/银泰花园，端头/三面采光的联排别墅！有委托书,https://cd.lianjia.com/ershoufang/106100523432.html,480万,https://image1.ljcdn.com/510100-inspection/8a9827ba-9ee6-478e-8c46-dc4ef8cd2bd7.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,银泰花园 
绿地圣罗兰  | 4室2厅 | 296.44平米 | 南 | 其他,106100527944,绿地圣罗兰上叠+满 二+装 修,https://cd.lianjia.com/ershoufang/106100527944.html,350万,https://image1.ljcdn.com/510100-inspection/a080d15e-7bca-4046-bc1a-65249f480697.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,绿地圣罗兰 
长岸缇香   | 独栋别墅 | 5室3厅 | 410.69平米 | 东南 | 其他,106100258782,独栋别墅，纯别墅小区，给你不一样的居住体验。,https://cd.lianjia.com/ershoufang/106100258782.html,450万,https://image1.ljcdn.com/510100-inspection/b4233107-8d1f-470a-92e8-e381bdfdf526.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,长岸缇香 
天堰村1号   | 独栋别墅 | 5室2厅 | 417.74平米 | 南 | 毛坯,106100336380,独栋天堰村20亩占地，共6栋，前后花园2亩,https://cd.lianjia.com/ershoufang/106100336380.html,820万,https://image1.ljcdn.com/510100-inspection/f2beeeea-b941-498b-aaf5-93d62d18dc2f.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,天堰村1号 
银泰花园  | 5室2厅 | 323.98平米 | 南 | 其他,106100376923,银泰联排别墅！中间位置，通透采光,https://cd.lianjia.com/ershoufang/106100376923.html,280万,https://image1.ljcdn.com/510100-inspection/ae95f81f-7e89-4bb9-8c82-5bbcdaee5cc4.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,银泰花园 
和贵馨城   | 联排别墅 | 4室2厅 | 229.93平米 | 南 北 | 简装,106100433762,和贵馨城 纯联排别墅 南北通透,https://cd.lianjia.com/ershoufang/106100433762.html,270万,https://image1.ljcdn.com/510100-inspection/834b6260-848e-4c49-9f64-f45fe65ba05b.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,和贵馨城 
芙蓉古城八期A、B区   | 双拼别墅 | 5室2厅 | 400.21平米 | 南 北 | 毛坯,106100306131,方 正 套 五   户型敞亮 视野无遮挡,https://cd.lianjia.com/ershoufang/106100306131.html,425万,https://image1.ljcdn.com/510100-inspection/a8a1f2f6-af77-46c8-8427-f5db43541eff.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,芙蓉古城八期A、B区 
天府花园二期   | 独栋别墅 | 5室2厅 | 297.71平米 | 南 | 其他,106100501780,天府花园二期 5室2厅 950万,https://cd.lianjia.com/ershoufang/106100501780.html,950万,https://image1.ljcdn.com/510100-inspection/aa05d77b-c52f-4b62-84a0-439a1dee165a.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,天府花园二期 
今日田园   | 独栋别墅 | 6室3厅 | 433.65平米 | 南 | 其他,106100250465,今   日   田   园 +   车   库,https://cd.lianjia.com/ershoufang/106100250465.html,350万,https://image1.ljcdn.com/510100-inspection/9ee4f718-df96-4f97-a6ae-acad7dd53810.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,今日田园 
蜀郡   | 联排别墅 | 4室2厅 | 352.18平米 | 南 | 其他,106092942588,蜀郡 装修联排别墅 有花园 双车库 ,https://cd.lianjia.com/ershoufang/106092942588.html,710万,https://image1.ljcdn.com/510100-inspection/a9e42ef2-cd85-4479-b81c-e97806b8b204.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,蜀郡 
城南逸家   | 联排别墅 | 5室3厅 | 384.26平米 | 南 北 | 精装,106092659470,中户联排 户型方正 南北朝向 不临街,https://cd.lianjia.com/ershoufang/106092659470.html,650万,https://image1.ljcdn.com/510100-inspection/7b74a671-4b27-4550-b85d-83fd46a8fd8b0.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,城南逸家 
香颂岛  | 5室2厅 | 305.72平米 | 东南 | 其他,106100466116,江安河 香颂岛 纯别墅 端头 大花园,https://cd.lianjia.com/ershoufang/106100466116.html,500万,https://image1.ljcdn.com/510100-inspection/115e633f-8521-4e7f-9467-96148f6aa7b9.jpg.437x300.jpg,上叠(共4层)2009年建  -  武侯立交,香颂岛 
中铁西郡英华一期   | 联排别墅 | 5室2厅 | 183.75平米 | 东南 | 其他,106100475136,西郡英华一期别墅 精装别墅  随时可看,https://cd.lianjia.com/ershoufang/106100475136.html,268万,https://image1.ljcdn.com/510100-inspection/71be3097-c199-4ef3-b3c5-53a4598a2727.jpg.437x300.jpg,3层2012年建板楼  -  红光,中铁西郡英华一期 
锦丽园   | 独栋别墅 | 6室2厅 | 318.56平米 | 东 | 其他,106100497691,锦丽园，清水联排别墅，不临街，有花园,https://cd.lianjia.com/ershoufang/106100497691.html,300万,https://image1.ljcdn.com/510100-inspection/50f69582-336e-4b90-9e7d-4fbef96de72b.jpg.437x300.jpg,3层2012年建板楼  -  红光,锦丽园 
蓝山溪谷   | 联排别墅 | 5室2厅 | 183.83平米 | 东南 | 其他,106100506250,天府新区蓝山溪谷联排别墅满2年,https://cd.lianjia.com/ershoufang/106100506250.html,285万,https://image1.ljcdn.com/510100-inspection/2305a566-074c-489f-8210-19074f876dd5.jpg.437x300.jpg,3层2012年建板楼  -  红光,蓝山溪谷 
保利公园198郁金香谷   | 叠拼别墅 | 4室2厅 | 252平米 | 南 | 毛坯,106100071782,郁金香谷叠下 基装已经做好 花园改装完毕,https://cd.lianjia.com/ershoufang/106100071782.html,310万,https://image1.ljcdn.com/510100-inspection/9ba831a9-65fc-452c-93a2-0ff49e735953.jpg.437x300.jpg,3层2012年建板楼  -  红光,保利公园198郁金香谷 
三利宅院三期  | 4室2厅 | 281.13平米 | 南 | 其他,106100123819,三利宅院三期清水房281平米360万,https://cd.lianjia.com/ershoufang/106100123819.html,380万,https://image1.ljcdn.com/510100-inspection/35c0da72-5ac3-4806-b1b7-c0592f65553e.jpg.437x300.jpg,3层2012年建板楼  -  红光,三利宅院三期 
中铁西郡英华一期   | 联排别墅 | 4室4厅 | 183平米 | 东南 | 其他,106100014441,中铁西郡英华一期 别墅  183平米 200万,https://cd.lianjia.com/ershoufang/106100014441.html,190万,https://image1.ljcdn.com/510100-inspection/49cf4044-f910-4a08-93a1-7375fa026d44.jpg.437x300.jpg,3层2012年建板楼  -  红光,中铁西郡英华一期 
长岸缇香   | 独栋别墅 | 5室2厅 | 559平米 | 西南 | 毛坯,106100284655,鹭湖宫3区 临河（江安河）  独栋别墅 带花园  套五,https://cd.lianjia.com/ershoufang/106100284655.html,850万,https://image1.ljcdn.com/510100-inspection/e176a2f3-afa1-4d28-93f0-81f5e3da7521.jpg.437x300.jpg,3层2012年建板楼  -  红光,长岸缇香 
伯爵山   | 联排别墅 | 5室2厅 | 381.6平米 | 南 北 | 其他,106100413974,此房户型方正，采光好，满两年。,https://cd.lianjia.com/ershoufang/106100413974.html,500万,https://image1.ljcdn.com/510100-inspection/85776c48-a77f-4756-a8d6-233ef7d1b1a0.jpg.437x300.jpg,3层2012年建板楼  -  红光,伯爵山 
金地花园  | 4室2厅 | 217平米 | 南 北 | 精装,106091547154,金地花园跃层套四，有装修车库，坐北朝南不临街,https://cd.lianjia.com/ershoufang/106091547154.html,360万,https://image1.ljcdn.com/510100-inspection/bacccfe5-6e07-4933-95c2-4b099d3a41f18.jpg.437x300.jpg,3层2012年建板楼  -  红光,金地花园 
伯爵山  | 4室2厅 | 255.92平米 | 东 | 其他,106100478809,天府新区伯爵山 端头联排别墅 带车库 带私家花园,https://cd.lianjia.com/ershoufang/106100478809.html,350万,https://image1.ljcdn.com/510100-inspection/1fe995d1-85cd-405a-993d-616031005313.jpg.437x300.jpg,3层2012年建板楼  -  红光,伯爵山 
绿水康城   | 联排别墅 | 5室2厅 | 245.2平米 | 南 | 其他,106092759610,绿水康城 装修套四 有花园 双车库 不临街 ,https://cd.lianjia.com/ershoufang/106092759610.html,518万,https://image1.ljcdn.com/510100-inspection/78d5ed98-983b-4835-8bbb-9c5f66ff73062.jpg.437x300.jpg,3层2012年建板楼  -  红光,绿水康城 
万科五龙山公园  | 5室2厅 | 340.28平米 | 西南 | 其他,106100014940,万科五龙山公园套五  采光好   户型好,https://cd.lianjia.com/ershoufang/106100014940.html,480万,https://image1.ljcdn.com/510100-inspection/2e74ac39-05b3-491f-ad89-d74f65fc92fa.jpg.437x300.jpg,3层2012年建板楼  -  红光,万科五龙山公园 
置信巴厘岛B区别墅   | 叠拼别墅 | 4室2厅 | 207.23平米 | 东南 | 其他,106100167786,"置信巴厘岛B区别墅，清水四居，有车位,南北通透",https://cd.lianjia.com/ershoufang/106100167786.html,530万,https://image1.ljcdn.com/510100-inspection/7070c21c-dead-474f-8b80-afdf0369227b.jpg.437x300.jpg,3层2012年建板楼  -  红光,置信巴厘岛B区别墅 
三利宅院三期   | 联排别墅 | 4室2厅 | 260平米 | 南 | 毛坯,106092895081,三利宅院三期别墅，清水房，位置不临街,https://cd.lianjia.com/ershoufang/106092895081.html,490万,https://image1.ljcdn.com/510100-inspection/b2af71d1-568c-4e2c-ab80-073c170277165.jpg.437x300.jpg,3层2012年建板楼  -  红光,三利宅院三期 
置信巴厘岛B区别墅   | 叠拼别墅 | 5室3厅 | 234.51平米 | 北 | 精装,106091526983,置信巴厘岛有装修别墅 一跃二带约50平米花园 不临街,https://cd.lianjia.com/ershoufang/106091526983.html,780万,https://image1.ljcdn.com/510100-inspection/ea778dfe-bca0-4e10-8002-7ba820ad7a468.jpg.437x300.jpg,3层2012年建板楼  -  红光,置信巴厘岛B区别墅 
锦官新城东区   | 联排别墅 | 4室2厅 | 414.06平米 | 南 北 | 精装,106091759702,桐梓林 锦官新城东区  联排别墅,https://cd.lianjia.com/ershoufang/106091759702.html,1400万,https://image1.ljcdn.com/510100-inspection/aae9331f-5db2-4e1f-a65b-03e8fb03a4b78.JPG.437x300.jpg,3层2012年建板楼  -  红光,锦官新城东区 
春天大道  | 5室2厅 | 318.38平米 | 东 | 毛坯,106092903490,仁和春天大道 联排 别墅 改善型 ,https://cd.lianjia.com/ershoufang/106092903490.html,390万,https://image1.ljcdn.com/510100-inspection/1829a5c5-612e-4b46-b961-40266db3692c.jpg.437x300.jpg,3层2012年建板楼  -  红光,春天大道 
鹭湖宫二区  | 5室3厅 | 847.11平米 | 南 | 其他,106100306433,鹭湖宫二区 独栋别墅 客厅正对鹭湖,https://cd.lianjia.com/ershoufang/106100306433.html,1800万,https://image1.ljcdn.com/510100-inspection/101caa15-9f82-4e8f-91bf-f4913d3a1b30.jpg.437x300.jpg,3层2012年建板楼  -  红光,鹭湖宫二区 
绿地圣罗兰  | 4室2厅 | 281.42平米 | 东南 | 其他,106100511681,绿地圣罗兰 4室2厅 340万,https://cd.lianjia.com/ershoufang/106100511681.html,340万,https://image1.ljcdn.com/510100-inspection/94150b02-26b3-4492-97fc-cef541d13489.jpg.437x300.jpg,3层2012年建板楼  -  红光,绿地圣罗兰 
水映长岛   | 双拼别墅 | 5室2厅 | 261.3平米 | 东 西 | 其他,106100316553,水映长岛联排别墅，有装修，带车库诚心出售。,https://cd.lianjia.com/ershoufang/106100316553.html,730万,https://image1.ljcdn.com/510100-inspection/8fcddd46-f7bc-4e77-b9d5-0e8af05b47b8.jpg.437x300.jpg,3层2012年建板楼  -  红光,水映长岛 
绿地锦天府   | 叠拼别墅 | 6室4厅 | 324平米 | 南 | 精装,106100323151,绿地锦天府 6室4厅4卫  有装修  报价含车位,https://cd.lianjia.com/ershoufang/106100323151.html,845万,https://image1.ljcdn.com/510100-inspection/cceada18-0f09-4443-97d4-a96765d82a9e.jpg.437x300.jpg,3层2012年建板楼  -  红光,绿地锦天府 
德坤海地亚   | 联排别墅 | 3室2厅 | 143.76平米 | 西南 | 毛坯,106100149979,德坤海地亚清水套三，143.76平米，100万,https://cd.lianjia.com/ershoufang/106100149979.html,120万,https://image1.ljcdn.com/510100-inspection/465d1d83-b843-464e-8f0a-8772ef43189f.jpg.437x300.jpg,3层2012年建板楼  -  红光,德坤海地亚 
国奥村   | 联排别墅 | 4室2厅 | 208.88平米 | 南 | 其他,106092268433,国奥村联排别墅房，通透户型，清水房,https://cd.lianjia.com/ershoufang/106092268433.html,258万,https://image1.ljcdn.com/510100-inspection/3443c719-fc85-466c-8bb9-c9ba4ac065b1.jpg.437x300.jpg,3层2012年建板楼  -  红光,国奥村 
东麓驿境一期   | 联排别墅 | 5室2厅 | 269.7平米 | 东南 | 精装,106100527197,东麓驿境一期 5室2厅 355万,https://cd.lianjia.com/ershoufang/106100527197.html,355万,https://image1.ljcdn.com/510100-inspection/5ff8b408-223f-4cf9-ac6b-49dc312237bb.jpg.437x300.jpg,3层2012年建板楼  -  红光,东麓驿境一期 
保利公园198翡翠谷   | 联排别墅 | 5室2厅 | 367.79平米 | 南 | 其他,106100234869,保利公园198翡翠谷朝东南5室,https://cd.lianjia.com/ershoufang/106100234869.html,420万,https://image1.ljcdn.com/510100-inspection/ac0efac0-9030-4132-af87-ec2316490b2e.jpg.437x300.jpg,3层2012年建板楼  -  红光,保利公园198翡翠谷 
汇祥华楠半岛  | 5室3厅 | 296.27平米 | 南 | 其他,106100355707,汇祥华蓝半岛13栋一单元联排别墅,https://cd.lianjia.com/ershoufang/106100355707.html,225万,https://image1.ljcdn.com/510100-inspection/af0ae401-7424-45b9-8514-a554deedccd4.jpg.437x300.jpg,3层2012年建板楼  -  红光,汇祥华楠半岛 
汇祥华楠半岛  | 5室3厅 | 391.5平米 | 南 西南 | 其他,106100355714,汇祥华南半岛联排别墅13栋一单元,https://cd.lianjia.com/ershoufang/106100355714.html,285万,https://image1.ljcdn.com/510100-inspection/f13accbe-00a5-48e6-8a9a-6abc3a023e45.jpg.437x300.jpg,3层2012年建板楼  -  红光,汇祥华楠半岛 
金河谷二期   | 双拼别墅 | 5室2厅 | 194平米 | 东南 | 其他,106100319039,金河谷二期 5室2厅 260万,https://cd.lianjia.com/ershoufang/106100319039.html,260万,https://image1.ljcdn.com/510100-inspection/d41cd9cf-97b5-4145-8442-085e7fd16068.jpg.437x300.jpg,3层2012年建板楼  -  红光,金河谷二期 
长岸缇香  | 5室4厅 | 507.8平米 | 东北 | 其他,106100215944,长岸缇乡 独栋别墅 带一圈200平米花园 ,https://cd.lianjia.com/ershoufang/106100215944.html,600万,https://image1.ljcdn.com/510100-inspection/d5f84cd0-9a3a-43cb-aa1a-e8756ef3b8fe.jpg.437x300.jpg,3层2012年建板楼  -  红光,长岸缇香 
雅居乐花园香草山   | 联排别墅 | 3室2厅 | 315.98平米 | 东南 | 其他,106091378960,雅居乐花园香草山      端头联排,https://cd.lianjia.com/ershoufang/106091378960.html,368万,https://image1.ljcdn.com/510100-inspection/3cfe84fc-27fc-4cd7-aacf-610890f157222.jpg.437x300.jpg,3层2012年建板楼  -  红光,雅居乐花园香草山 
原乡   | 联排别墅 | 5室2厅 | 356.75平米 | 南 | 精装,106092875474,联排别墅头上+套五+装修家具家电+双车位,https://cd.lianjia.com/ershoufang/106092875474.html,590万,https://image1.ljcdn.com/510100-inspection/ac4b7f26-cc7d-4372-95fc-51d11839b2628.jpg.437x300.jpg,3层2008年建  -  华阳,原乡 
绿水康城   | 联排别墅 | 5室2厅 | 219.9平米 | 南 | 其他,106100230372,绿水康城 联排别墅 装修房 5室2厅 ,https://cd.lianjia.com/ershoufang/106100230372.html,370万,https://image1.ljcdn.com/510100-inspection/ec2d193c-92d8-465b-abca-a675224776a0.jpg.437x300.jpg,3层2008年建  -  华阳,绿水康城 
麓山国际圣芭芭拉   | 叠拼别墅 | 5室2厅 | 409.13平米 | 东南 | 其他,106100048037,麓山国际圣芭芭拉  有花园  有阳台,https://cd.lianjia.com/ershoufang/106100048037.html,520万,https://image1.ljcdn.com/510100-inspection/e8f3d5a9-2d18-406a-bc73-423261b919ad.jpg.437x300.jpg,3层2008年建  -  华阳,麓山国际圣芭芭拉 
麓山国际圣芭芭拉   | 叠拼别墅 | 6室2厅 | 364.5平米 | 南 | 其他,106100210647,麓山国际叠拼别墅，叠下带花园，,https://cd.lianjia.com/ershoufang/106100210647.html,550万,https://image1.ljcdn.com/510100-inspection/b6e71691-2208-43e6-933b-8ef5f3368b27.jpg.437x300.jpg,3层2008年建  -  华阳,麓山国际圣芭芭拉 
鹭湖宫二区  | 4室2厅 | 206平米 | 东南 | 其他,106100118548,鹭湖宫二区 端头联排 清水套四 带150平米超大花园,https://cd.lianjia.com/ershoufang/106100118548.html,318万,https://image1.ljcdn.com/510100-inspection/6ba979eb-33e7-4728-923f-51f0f26ff171.jpg.437x300.jpg,3层2008年建  -  华阳,鹭湖宫二区 
南延线蔚蓝卡地亚  | 5室2厅 | 612.09平米 | 东 | 其他,106100067395,蔚蓝卡地亚独栋，位置好安静，私密性好，有独立车库,https://cd.lianjia.com/ershoufang/106100067395.html,1600万,https://image1.ljcdn.com/510100-inspection/e0f55333-770f-4d44-b13f-c3949d416e22.jpg.437x300.jpg,3层2008年建  -  华阳,南延线蔚蓝卡地亚 
御都花园别墅  | 4室3厅 | 276.44平米 | 西北 | 其他,106100286647,御都花园别墅 套四 有装修 不临街 对中庭,https://cd.lianjia.com/ershoufang/106100286647.html,500万,https://image1.ljcdn.com/510100-inspection/3888d8f3-b794-47cd-a0a0-776ac70abba2.jpg.437x300.jpg,3层2008年建  -  华阳,御都花园别墅 
今日润园  | 5室2厅 | 289.69平米 | 西 | 其他,106100291517,今日润园，清水别墅，带有花园。,https://cd.lianjia.com/ershoufang/106100291517.html,260万,https://image1.ljcdn.com/510100-inspection/cdf3d1c3-3179-4784-b654-33d1c61799c0.jpg.437x300.jpg,3层2008年建  -  华阳,今日润园 
名流花园  | 6室3厅 | 260.02平米 | 东南 | 其他,106100369471,名流花园 独栋别墅 有装修 有车库 有花园,https://cd.lianjia.com/ershoufang/106100369471.html,390万,https://image1.ljcdn.com/510100-inspection/92dd4669-5358-42e0-9a54-093613092d9d.jpg.437x300.jpg,3层2008年建  -  华阳,名流花园 
金马湖壹号  | 3室2厅 | 293.05平米 | 东 | 其他,106100504691,金马湖壹号   套三 三卫 一厨 两厅,https://cd.lianjia.com/ershoufang/106100504691.html,238万,https://image1.ljcdn.com/510100-inspection/72aa32c3-5547-437b-970f-262fc9b57e10.jpg.437x300.jpg,3层2008年建  -  华阳,金马湖壹号 
麓山国际圆石滩   | 叠拼别墅 | 5室3厅 | 394.16平米 | 南 | 其他,106100504891,麓山国际社区圆石滩装修别墅出售,https://cd.lianjia.com/ershoufang/106100504891.html,1400万,https://image1.ljcdn.com/510100-inspection/c40423cb-94ba-4d96-98c3-2ccb469b020e.jpg.437x300.jpg,3层2008年建  -  华阳,麓山国际圆石滩 
